datasets,RL 60%,RL 70%,RL 80%,MMx,MMy,MMz,Relax time
Stars_2210,0.0463930188873,0.0687904911715,0.143619189758,-0.0241103750519,-0.0132404626014,-0.0634864149214,1.92755774252e+14
Stars_2211,0.0463058268557,0.0687669746113,0.143334274335,-0.0236702426443,-0.0129741787235,-0.0627743933751,1.88866780245e+14
Stars_2212,0.0463458523987,0.0689135329913,0.1437552482,-0.0232247116923,-0.0126632042264,-0.0620614764457,1.85263842435e+14
Stars_2213,0.0465627351916,0.0690289827389,0.143785874574,-0.0227763140662,-0.0123081365234,-0.0613484969618,1.81780500507e+14
Stars_2214,0.0465387432703,0.068867786025,0.143813196513,-0.0223266469783,-0.0119086516959,-0.0606363789926,1.7828807841e+14
Stars_2215,0.0464632907339,0.0692620137403,0.144308795234,-0.0218756986011,-0.0114638986062,-0.0599263745176,1.74601476091e+14
Stars_2216,0.0467153759081,0.0694753895662,0.144610797565,-0.0214205946507,-0.0109724086674,-0.0592198385339,1.70430848797e+14
Stars_2217,0.0469017809566,0.0691719841254,0.144302688477,-0.0209554684204,-0.0104338032143,-0.0585240043989,1.67670563806e+14
Stars_2218,0.0466713298466,0.0692727705728,0.144226416345,-0.0204894372978,-0.0098509412763,-0.0578443711366,1.65455836881e+14
Stars_2219,0.0465044354457,0.0695146915462,0.143718824834,-0.0200323120114,-0.0092220087328,-0.0571794637806,1.63536059888e+14
Stars_2220,0.046227488295,0.0697982202929,0.143424411377,-0.0195839255144,-0.00854792959954,-0.0565355101377,1.62288178723e+14
Stars_2221,0.0466720158791,0.0696591030756,0.14299594601,-0.0191415469789,-0.00783720079005,-0.0559278963396,1.63163639181e+14
Stars_2222,0.0464259528722,0.0691847435903,0.142716243794,-0.0187155263221,-0.0070938031528,-0.0553561266572,1.63957237292e+14
Stars_2223,0.0465577900651,0.0685352620607,0.142953900391,-0.018307697009,-0.00632135338471,-0.0548211669454,1.65187672015e+14
Stars_2224,0.0462760300818,0.0683155950398,0.142915646453,-0.0179195554762,-0.00552428200226,-0.0543208753099,1.65862077898e+14
Stars_2225,0.0462433615735,0.0685297064283,0.142694097003,-0.0175473426456,-0.00470056936436,-0.0538512074376,1.65409390688e+14
Stars_2226,0.0462105608674,0.0687334867284,0.142502576077,-0.0171902119233,-0.0038519574527,-0.0534145990068,1.66035005179e+14
Stars_2227,0.046089726658,0.0684377835487,0.142292697492,-0.0168661941441,-0.00298361543998,-0.0530158218142,1.68683706196e+14
Stars_2228,0.0460901843509,0.068307599941,0.141917062756,-0.0165712961481,-0.0020986444009,-0.0526593662395,1.69224535768e+14
Stars_2229,0.0461377892235,0.0685361157057,0.141666140473,-0.0163106538245,-0.00119188226481,-0.0523481151924,1.7130840714e+14
Stars_2230,0.0461284974287,0.0688245521691,0.141308457695,-0.0160780535087,-0.000277236095295,-0.0520786687738,1.73155030238e+14
Stars_2231,0.0460565201203,0.0687538905497,0.140767258771,-0.0158605379581,0.000642353197801,-0.0518499314129,1.74918104779e+14
Stars_2232,0.0460020292569,0.0684044502914,0.140460881389,-0.0156526419626,0.00156416354852,-0.051668252492,1.76815475211e+14
Stars_2233,0.0456370404044,0.0688196640973,0.140196540764,-0.0154481532081,0.00248567497396,-0.0515446055841,1.79247817883e+14
Stars_2234,0.0455698906953,0.0684719335229,0.139855535627,-0.0152297174486,0.00338839714264,-0.0514832035855,1.85301276081e+14
Stars_2235,0.0539667899269,0.0681995577848,0.139492117383,-0.0586034454625,0.0106896834293,-0.0565230066157,5.719810179e+14
Stars_2236,0.0540877725304,0.0679822929027,0.139192778834,-0.0585556667384,0.0109399835233,-0.0567775361409,5.73403347072e+14
Stars_2237,0.0540358048213,0.068038973201,0.138987744941,-0.0585064538709,0.011140868655,-0.0569889208843,5.73860245453e+14
Stars_2238,0.054030599553,0.0681116095142,0.138720549557,-0.0584482026774,0.0113374055035,-0.0572021900877,5.7366727429e+14
Stars_2239,0.054067197819,0.0686398106094,0.138828561429,-0.0583808777032,0.0115296080638,-0.0574172911022,5.72843428685e+14
Stars_2240,0.054030270496,0.0688764772019,0.139077855922,-0.0583044574554,0.0117174783075,-0.0576341753119,5.71403093569e+14
Stars_2241,0.0540667956027,0.0685959653673,0.139428433459,-0.0582189277907,0.0119010085564,-0.0578527950138,5.69384164659e+14
Stars_2242,0.0540716950965,0.0686169459698,0.139834880111,-0.058124278835,0.0120801828751,-0.058073102265,5.66810553434e+14
Stars_2243,0.0541224286343,0.0684420373942,0.139469980291,-0.0580205038181,0.0122549776756,-0.0582950484676,5.63729758855e+14
Stars_2244,0.0540187284049,0.068614355452,0.139089709209,-0.0579075989964,0.0124253616899,-0.0585185841687,5.60161369299e+14
Stars_2245,0.0538013914362,0.0685387669681,0.139081809478,-0.0577855641769,0.0125912953974,-0.0587436588111,5.56159078836e+14
Stars_2246,0.0538438686442,0.0686491325001,0.138909741996,-0.057654403486,0.0127527299418,-0.0589702202964,5.51757138016e+14
Stars_2247,0.0538915468996,0.0686321457013,0.138811314481,-0.0575141260096,0.0129096055669,-0.0591982143252,5.4700971553e+14
Stars_2248,0.0536894831853,0.0685724761116,0.138871384177,-0.0573647457044,0.0130618496128,-0.0594275835904,5.41963625743e+14
Stars_2249,0.0535218331944,0.0684192642678,0.138812386118,-0.0572062799117,0.0132093743083,-0.0596582670142,5.36666921667e+14
Stars_2250,0.053619545485,0.0686330435395,0.138483186609,-0.0570387456144,0.0133520749222,-0.0598901994256,5.3115884707e+14
Stars_2251,0.0535326854655,0.0686599652953,0.13799989181,-0.0568621529566,0.0134898294253,-0.0601233123054,5.25461598434e+14
Stars_2252,0.0536478173599,0.0688600685884,0.137856333584,-0.0566764967035,0.0136225012087,-0.060357536208,5.19589667934e+14
Stars_2253,0.0535085896384,0.0687964968072,0.137688271413,-0.056481747932,0.0137499458369,-0.0605928049567,5.13523888203e+14
Stars_2254,0.0534069506193,0.0688965424767,0.137505907616,-0.056277849344,0.0138720210499,-0.0608290607044,5.07230670502e+14
Stars_2255,0.0534870324122,0.0687544669872,0.137253741631,-0.056064716551,0.0139885970333,-0.061066258127,5.00692386248e+14
Stars_2256,0.0538377201126,0.0689944253447,0.136771257883,-0.0558422446163,0.0140995632458,-0.06130436617,4.93890866224e+14
Stars_2257,0.0538818858526,0.0689942535136,0.136373641771,-0.0556103164746,0.0142048299012,-0.0615433668339,4.86825715283e+14
Stars_2258,0.0538746718738,0.0689448706161,0.136391482977,-0.0553688094928,0.0143043250588,-0.0617832515152,4.79508875277e+14
Stars_2259,0.0536818075376,0.0689315037608,0.136195111928,-0.0551175980417,0.0143979900154,-0.0620240157302,4.71975847489e+14
Stars_2260,0.0538549533566,0.069039172721,0.135955939121,-0.0548565514772,0.014485775822,-0.06226565267,4.64258778007e+14
Stars_2261,0.0538834173102,0.0691036066914,0.135977328095,-0.0545855276729,0.0145676433062,-0.0625081453117,4.56384607007e+14
Stars_2262,0.0541593657509,0.068648873574,0.135785070244,-0.0543043627591,0.014643569311,-0.0627514564447,4.48372713216e+14
Stars_2263,0.054408349925,0.0681743961588,0.135575417063,-0.0540128601143,0.0147135634242,-0.0629955161137,4.40246699855e+14
Stars_2264,0.0545095339572,0.0683667409275,0.135162505431,-0.0537107902379,0.0147777000227,-0.0632402077081,4.32045839639e+14
Stars_2265,0.0545069375522,0.0688240971824,0.135195654449,-0.0533979299868,0.0148361585553,-0.0634853607655,4.23849163123e+14
Stars_2266,0.0546892243102,0.0691510658679,0.13521323539,-0.0530715968912,0.0148896130934,-0.0637326902001,4.15767726558e+14
Stars_2267,0.0546378544436,0.0695351089273,0.134951830413,-0.0527369589248,0.0149374831879,-0.063978189692,4.08092436796e+14
Stars_2268,0.0546866217101,0.0697610962747,0.134733877246,-0.0523890439268,0.0149805397827,-0.0642256091592,4.00703732563e+14
Stars_2269,0.0546977423545,0.0697710921457,0.13481231891,-0.0520334321689,0.0150178980103,-0.0644710891819,3.9358764478e+14
Stars_2270,0.0546051751255,0.0699960737574,0.135329268107,-0.05167037439,0.0150493807292,-0.0647146091918,3.86614146612e+14
Stars_2271,0.0545682344587,0.0699865924542,0.13560239999,-0.0512910244461,0.0150753908711,-0.0649618705219,3.79543419154e+14
Stars_2272,0.0546999136853,0.0703676768299,0.13569472567,-0.050906896548,0.0150949389314,-0.0652051194504,3.72557720257e+14
Stars_2273,0.0548206243724,0.0708164703372,0.135251434539,-0.0505055859748,0.0151085708918,-0.065451876826,3.65462212597e+14
Stars_2274,0.0548547624194,0.0707350282804,0.135601882858,-0.0500960377754,0.0151159506201,-0.0656961833897,3.58545695809e+14
Stars_2275,0.0550340020346,0.0708407451438,0.135708055195,-0.0496751235203,0.0151172815218,-0.0659396762903,3.51909482598e+14
Stars_2276,0.0549163823967,0.0707345720381,0.135727812172,-0.0492429850498,0.0151124588723,-0.0661821211638,3.45581038676e+14
Stars_2277,0.0554676849566,0.0707333882163,0.13584568464,-0.0488050245654,0.015101334301,-0.0664205680684,3.39521733143e+14
Stars_2278,0.0551550393304,0.0708162325196,0.13605973012,-0.04834550117,0.015082989373,-0.06666340015,3.33439113751e+14
Stars_2279,0.0551039994143,0.0707624405772,0.135665806032,-0.0478801465429,0.0150575283419,-0.0669020757929,3.27520700272e+14
Stars_2280,0.0550829254211,0.0710055719944,0.13514300762,-0.0474036468743,0.0150243652509,-0.0671393183974,3.21699413279e+14
Stars_2281,0.0549326989515,0.0710748262367,0.134948179141,-0.0469159723709,0.0149830635306,-0.0673750237405,3.15992000398e+14
Stars_2282,0.0552305682571,0.0711853048435,0.13527268928,-0.0464210864639,0.0149335872873,-0.0676072703207,3.10456579448e+14
Stars_2283,0.0555309361885,0.0712206715785,0.135591689413,-0.0459072665538,0.0148742087387,-0.0678414451962,3.04991983646e+14
Stars_2284,0.055459655156,0.0714571563144,0.135884853581,-0.0453906161834,0.0148063845118,-0.0680702530193,2.99782356117e+14
Stars_2285,0.0556770567049,0.0715257253934,0.1362813038,-0.0448592600548,0.0147283647309,-0.0682991611565,2.94672923713e+14
Stars_2286,0.0559068750035,0.0713224118233,0.136876959657,-0.0443130942339,0.0146398014489,-0.0685282760019,2.89623291954e+14
Stars_2287,0.0564927423468,0.071096864259,0.136920593693,-0.0437606091039,0.0145420214471,-0.068754310964,2.84627947593e+14
Stars_2288,0.0566810311491,0.0714306614686,0.137044514335,-0.0431975370342,0.0144343029126,-0.0689794570547,2.79611097418e+14
Stars_2289,0.0568129844587,0.0709205355637,0.137002885058,-0.0426238553899,0.0143164782656,-0.0692043013946,2.74627020486e+14
Stars_2290,0.0569037318207,0.071028008007,0.137204645386,-0.042044468825,0.0141893606808,-0.0694277983482,2.69901007153e+14
Stars_2291,0.0568022040795,0.0708175203052,0.137651970293,-0.0414511246023,0.0140507997206,-0.0696539891527,2.65641226049e+14
Stars_2292,0.0569835142457,0.0712636815083,0.138513034729,-0.040835330581,0.0138980500276,-0.0698861736796,2.61842320554e+14
Stars_2293,0.0571732013014,0.0712791995664,0.138561401696,-0.040242697205,0.0137421968795,-0.0701065500531,2.58438273792e+14
Stars_2294,0.0573283389265,0.0708778240074,0.138431902489,-0.0396237113353,0.0135697015931,-0.0703330550315,2.5507872307e+14
Stars_2295,0.0574994170697,0.0714206573217,0.138648796339,-0.0389953418814,0.0133845321676,-0.0705591929757,2.5197874415e+14
Stars_2296,0.0574330696518,0.0715022303187,0.138862090226,-0.0383652572616,0.0131895497817,-0.0707819346627,2.49087978518e+14
Stars_2297,0.0575013365815,0.0713779556667,0.139072476047,-0.0377285401659,0.0129840220213,-0.0710025224157,2.46270170388e+14
Stars_2298,0.057589264267,0.0713102196754,0.138874712126,-0.0370901018777,0.0127699862366,-0.0712189464084,2.43494290812e+14
Stars_2299,0.0578016331638,0.0710493682982,0.139244373703,-0.0364398043656,0.012544088959,-0.0714345167681,2.40702196656e+14
Stars_2300,0.0576483972016,0.0714188135752,0.139444252848,-0.0357774701929,0.0123059331265,-0.0716490866616,2.37919639807e+14
Stars_2301,0.0576517246869,0.071780515228,0.139677916401,-0.0351186727891,0.0120609702343,-0.0718575174221,2.35249093544e+14
Stars_2302,0.057579688917,0.0721866745839,0.139978720214,-0.0344428865683,0.0118012805275,-0.0720661073103,2.32646318822e+14
Stars_2303,0.0572429601083,0.0727018140648,0.140101833645,-0.0337714051968,0.0115347275725,-0.0722680551445,2.30217343898e+14
Stars_2304,0.056950561658,0.0728433288086,0.139741544237,-0.0330834683335,0.0112526928222,-0.0724692447747,2.27872823631e+14
Stars_2305,0.0564659663872,0.0728188324874,0.139217254644,-0.0323952648396,0.0109612786109,-0.0726642689564,2.25601581464e+14
Stars_2306,0.05603969716,0.0730361443051,0.138854878118,-0.0317015258029,0.0106578662794,-0.0728538256128,2.23330608681e+14
Stars_2307,0.0557343047433,0.0728554983693,0.139074810889,-0.0310023122434,0.0103418666963,-0.0730368651277,2.21111910161e+14
Stars_2308,0.0552819244878,0.0730481217327,0.13928612896,-0.0302981198279,0.0100127869406,-0.0732124131316,2.19055041195e+14
Stars_2309,0.0548048290817,0.0729797571408,0.139453234097,-0.0295951857812,0.00967316438273,-0.0733788399385,2.17111781618e+14
Stars_2310,0.0542692810564,0.0726935608447,0.139487801416,-0.0288660890583,0.0093091260445,-0.0735423116847,2.15173173129e+14
Stars_2311,0.0539620971152,0.0730449224418,0.139324849922,-0.0281613774347,0.00894594093681,-0.0736911840319,2.13450971049e+14
Stars_2312,0.0537846363657,0.0732737028209,0.139384544998,-0.0274480633327,0.00856730733827,-0.0738319111723,2.11855041712e+14
Stars_2313,0.0534279744658,0.0734674061313,0.139531242787,-0.0267204882032,0.0081706819659,-0.0739641747938,2.10360240978e+14
Stars_2314,0.0532567978183,0.073619304845,0.139573963873,-0.0259958900492,0.00776621590766,-0.0740851778545,2.09062233008e+14
Stars_2315,0.0533991878833,0.0737172143254,0.139595798604,-0.0252698003546,0.00735161647922,-0.0741969800726,2.08089226e+14
Stars_2316,0.0535371977901,0.0736167039947,0.139665140801,-0.0245484415276,0.00693096214491,-0.0742972628869,2.07151368769e+14
Stars_2317,0.0538504923069,0.0741476129166,0.139665376692,-0.0238140600569,0.00649445727706,-0.0743851906267,2.06118112822e+14
Stars_2318,0.0540019114429,0.0740697654785,0.13988231681,-0.023083966771,0.00605234977069,-0.0744559840382,2.05307740039e+14
Stars_2319,0.0539552476562,0.0737147536194,0.140099939893,-0.022353922517,0.00560131755427,-0.0745096762757,2.04656609019e+14
Stars_2320,0.054039154637,0.0739022624826,0.140260842002,-0.0216254484631,0.00514012503029,-0.0745467464659,2.03972419332e+14
Stars_2321,0.0541418532501,0.074144257764,0.140677972124,-0.0208998149356,0.0046676587796,-0.0745681889987,2.03396367253e+14
Stars_2322,0.0543688203296,0.0742790069088,0.141031371974,-0.020164654349,0.0041799552086,-0.0745753343458,2.02947620603e+14
Stars_2323,0.054615235043,0.0746896918228,0.140806772514,-0.0194506604962,0.0037060028755,-0.0745689635556,2.02747822296e+14
Stars_2324,0.0546697848184,0.074936261077,0.14121792323,-0.0187124577698,0.00321892265482,-0.0745500613348,2.02924179223e+14
Stars_2325,0.0546132976886,0.0749359064212,0.141706993918,-0.0180026156291,0.00275256689244,-0.074521204731,2.03284058818e+14
Stars_2326,0.0547932217172,0.074768375176,0.141511623515,-0.0172708941746,0.00227364830154,-0.0744820735323,2.03887697404e+14
Stars_2327,0.0550348532964,0.075134447727,0.141121096503,-0.0165467064596,0.00180237746352,-0.074437303388,2.05208861886e+14
Stars_2328,0.0551597390871,0.0751283102086,0.141120341343,-0.0158272561862,0.00133815786598,-0.0743907752434,2.07707825361e+14
Stars_2329,0.0553250517862,0.0753875334936,0.140844029271,-0.0151043732144,0.00087517431085,-0.0743410374095,2.10486928522e+14
Stars_2330,0.0554721592993,0.0749869501003,0.140552094563,-0.0144116651688,0.000432707850893,-0.0742876739569,2.12824723095e+14
Stars_2331,0.0557207513164,0.074935045222,0.14047110915,-0.0137208693302,-8.93241940797e-06,-0.0742275822395,2.14884812919e+14
Stars_2332,0.0553056755656,0.0752197634474,0.140545325934,-0.0130263328299,-0.000454177162639,-0.0741598335384,2.16797153742e+14
Stars_2333,0.055165048476,0.0754644501702,0.140416606819,-0.012333295979,-0.000899903625226,-0.0740847969995,2.1864162681e+14
Stars_2334,0.0552622276388,0.0753447652644,0.14042751427,-0.0116678946855,-0.00132894425206,-0.0740057049648,2.2045233286e+14
Stars_2335,0.0551950581252,0.0755118145693,0.140508393317,-0.0109982710837,-0.00176121934009,-0.0739189540798,2.2245348395e+14
Stars_2336,0.0551063724342,0.0760495626024,0.140544603714,-0.0103406160414,-0.00218588436992,-0.0738263436731,2.2468103379e+14
Stars_2337,0.0553974312004,0.0761762644432,0.140675404027,-0.0096801834969,-0.00261256930896,-0.0737253558395,2.27147626268e+14
Stars_2338,0.0553023094061,0.0759983542262,0.141008163739,-0.00903301701916,-0.00303133094385,-0.0736180474249,2.29703716405e+14
Stars_2339,0.0550286054684,0.0761928220469,0.141595059492,-0.00839429800363,-0.00344571532245,-0.0735034996908,2.32290918447e+14
Stars_2340,0.0551450224529,0.0762454663004,0.141467746204,-0.00776903658803,-0.00385284540553,-0.0733824964184,2.3481909955e+14
Stars_2341,0.0552385830259,0.076710305904,0.141465119755,-0.00714257739906,-0.00426278687331,-0.0732517627923,2.37273572895e+14
Stars_2342,0.0553414445863,0.0767632609097,0.141205321433,-0.00652974104997,-0.00466688691901,-0.0731137627398,2.39580581432e+14
Stars_2343,0.0553368224215,0.0767923916652,0.141274051666,-0.00592661563533,-0.00506968965975,-0.0729672554462,2.42120389989e+14
Stars_2344,0.0553082729359,0.0766792253546,0.141206202972,-0.0053349060085,-0.00547125948463,-0.0728130328804,2.45291230807e+14
Stars_2345,0.0554888173861,0.0768251338729,0.141009431851,-0.0047592257299,-0.00586677582385,-0.0726532087094,2.48595437378e+14
Stars_2346,0.0554416943385,0.0771229991095,0.140668768666,-0.00418528075199,-0.00626459245039,-0.0724839313677,2.5186296307e+14
Stars_2347,0.0554329472418,0.0773489176158,0.140325362919,-0.00362615829166,-0.00665524362184,-0.0723088810679,2.55105387651e+14
Stars_2348,0.05558845622,0.0776765053108,0.140142578118,-0.00307724864062,-0.00704156733804,-0.0721266519623,2.584043875e+14
Stars_2349,0.0557013077593,0.0778000782327,0.14033343935,-0.00253825514983,-0.00742307840097,-0.0719372036959,2.6171353041e+14
Stars_2350,0.055668015849,0.0781217526485,0.140643533641,-0.00200868847551,-0.00779931802246,-0.0717405531747,2.64978238836e+14
Stars_2351,0.0557101916007,0.0780632954552,0.140901265731,-0.00148807915234,-0.00816993895337,-0.0715367343754,2.68204029613e+14
Stars_2352,0.0560055884887,0.0780910004808,0.140511657159,-0.000976109915903,-0.00853474093011,-0.0713258034988,2.71397866091e+14
Stars_2353,0.0560255541152,0.0782561883461,0.140077720746,-0.000472587737297,-0.00889385286899,-0.0711078428549,2.7446208345e+14
Stars_2354,0.0561776408111,0.0786243237346,0.139536061771,3.03116274266e-05,-0.0092534954644,-0.0708792162132,2.77258870808e+14
Stars_2355,0.0562866336123,0.0786390109771,0.139284316896,0.000516670022243,-0.00960391965038,-0.070646316756,2.79953700178e+14
Stars_2356,0.0563020989777,0.0791430659638,0.139280587534,0.000984699962405,-0.00994501922527,-0.0704081942568,2.83845179334e+14
Stars_2357,0.0560498975221,0.0795012763037,0.139425674627,0.00144676828372,-0.0102840721888,-0.0701568701316,2.8939367611e+14
Stars_2358,0.0564082855915,0.0794670665042,0.139468052384,0.00189461075003,-0.0106141940723,-0.0698979870801,2.95208149907e+14
Stars_2359,0.0566860529052,0.0793401545184,0.1396256346,0.00232942358111,-0.0109365470125,-0.0696334313692,3.0048817369e+14
Stars_2360,0.0568183845049,0.0795109962381,0.139819329552,0.00275259619656,-0.0112520788333,-0.0693639141043,3.05340712827e+14
Stars_2361,0.0568783688606,0.0795525962074,0.139866321135,0.00316503099983,-0.0115612567006,-0.0690896910389,3.09942535691e+14
Stars_2362,0.0570932250922,0.0798016833816,0.140338482176,0.00356730467558,-0.0118643167541,-0.0688109243423,3.14399185192e+14
Stars_2363,0.0571631414906,0.0796334388691,0.140768276088,0.00395529680188,-0.0121579305787,-0.0685311267636,3.18721460761e+14
Stars_2364,0.0571663521764,0.0793467067618,0.140690999867,0.00434005663575,-0.0124502093638,-0.0682427508641,3.23085037151e+14
Stars_2365,0.0574485144842,0.0793117264353,0.140521093651,0.00471716485244,-0.0127374524157,-0.0679493486117,3.27545347568e+14
Stars_2366,0.0576033313715,0.0794107965662,0.140337715784,0.00508248740782,-0.0130160649386,-0.0676547297091,3.32215438825e+14
Stars_2367,0.0576498174621,0.0798035882372,0.140009417764,0.00543609379364,-0.0132858831372,-0.067359266329,3.37146594343e+14
Stars_2368,0.0575275771007,0.0802113878925,0.139725838556,0.00578587067379,-0.0135531587059,-0.067056018268,3.42306190312e+14
Stars_2369,0.0575769369436,0.0804388064342,0.139694213136,0.00612332761963,-0.0138118222696,-0.0667519652266,3.47428534751e+14
Stars_2370,0.057636725846,0.0803208908943,0.139626603469,0.00645115205732,-0.0140642478073,-0.0664447637987,3.5250717452e+14
Stars_2371,0.057747336246,0.0801490306573,0.139970242106,0.00676938004159,-0.014310661805,-0.0661344652566,3.57545919826e+14
Stars_2372,0.0577244168587,0.0801012125169,0.140683051666,0.00707808134839,-0.0145512362643,-0.0658211550767,3.62558111276e+14
Stars_2373,0.0578001736928,0.0800555947618,0.1409880739,0.00737503250747,-0.014784289853,-0.0655074152787,3.6751183146e+14
Stars_2374,0.0578688503344,0.0799613339754,0.141354906866,0.00766721541908,-0.0150153639857,-0.0651859069662,3.72532695196e+14
Stars_2375,0.0579669038367,0.0799594636542,0.141228612299,0.00794779909207,-0.0152390983586,-0.0648641812177,3.77504904472e+14
Stars_2376,0.0579450965775,0.0797005223254,0.140907424386,0.00821706808141,-0.0154556805878,-0.0645424066152,3.82439048324e+14
Stars_2377,0.0580225915662,0.0797276639661,0.140823767773,0.00848133376974,-0.0156702040019,-0.0642130591487,3.87451293598e+14
Stars_2378,0.0581267767665,0.0798154343074,0.140537027421,0.00873438830109,-0.0158776426723,-0.063883875809,3.92432646705e+14
Stars_2379,0.0582206243298,0.079998679102,0.140374090747,0.00897834300777,-0.01607969791,-0.0635524188226,3.97432626086e+14
Stars_2380,0.0584439315813,0.080085737718,0.140155798608,0.00921320300945,-0.0162763851196,-0.0632187915904,4.02450717196e+14
Stars_2381,0.0586072884569,0.0802747668232,0.140005211396,0.00943895096968,-0.0164677263779,-0.0628830929853,4.07482808407e+14
Stars_2382,0.0589041047152,0.0802315487396,0.140875639634,0.00965265059197,-0.016651249136,-0.0625500452157,4.12449753279e+14
Stars_2383,0.0590028272103,0.0801632496563,0.141764728354,0.00986136387894,-0.016833135649,-0.0622085055369,4.17503830652e+14
Stars_2384,0.059168431112,0.0803756686237,0.14269056858,0.0100588150592,-0.0170080770521,-0.0618684752435,4.22489052971e+14
Stars_2385,0.0591341181556,0.0807160873543,0.143369861638,0.0102498804742,-0.0171805684111,-0.0615213536151,4.27527271548e+14
Stars_2386,0.0595474878656,0.0811972075678,0.144161552561,0.010429255414,-0.0173460130202,-0.0611765987298,4.32466094653e+14
Stars_2387,0.0594386658084,0.0813757636571,0.144525182444,0.0105991099476,-0.017506550592,-0.0608302976426,4.37359563992e+14
Stars_2388,0.0594305796001,0.0813791522093,0.144696721665,0.0107581215817,-0.017661116797,-0.060485290842,4.42181912604e+14
Stars_2389,0.0595607314907,0.0813654152675,0.144856394823,0.0109098227417,-0.0178134705294,-0.060133563049,4.47043618672e+14
Stars_2390,0.059568833313,0.081202850888,0.144910623124,0.0110504776173,-0.0179602078923,-0.0597834711859,4.51843947289e+14
Stars_2391,0.0597674091581,0.0812606430636,0.145084515908,0.01118026899,-0.0181016462139,-0.0594352750651,4.5659977579e+14
Stars_2392,0.0599074842671,0.081017091835,0.145007644227,0.0113005901852,-0.0182394316915,-0.059085824883,4.61355191307e+14
Stars_2393,0.0598816182202,0.0810866589424,0.144949626508,0.011412553716,-0.01837503199,-0.0587319635565,4.66145082798e+14
Stars_2394,0.0599593254179,0.0813790429984,0.144852421969,0.0115143497463,-0.0185061807811,-0.0583801333598,4.70856929149e+14
Stars_2395,0.0597408785725,0.0815000367544,0.144711510831,0.0116076468125,-0.0186347197064,-0.0580257247436,4.75495518196e+14
Stars_2396,0.0594701442149,0.0815475344105,0.144670039286,0.0116913199193,-0.0187586399298,-0.0576743498499,4.79938060781e+14
Stars_2397,0.0595098434919,0.081884282527,0.144608698246,0.0117658684038,-0.0188779586906,-0.0573260414637,4.84137737062e+14
Stars_2398,0.0594764015595,0.0824053418328,0.144532847232,0.0118331988429,-0.0189953577331,-0.0569725561326,4.88154236909e+14
Stars_2399,0.0593356492535,0.0823816557588,0.144419508511,0.0118918330489,-0.0191079675786,-0.0566220595514,4.91852250279e+14
Stars_2400,0.0593599234758,0.0824383070118,0.144268983111,0.0119420870911,-0.0192157984867,-0.0562744658755,4.95205507553e+14
Stars_2401,0.0591285077934,0.0826297558019,0.144211791911,0.0119848259047,-0.0193204897091,-0.0559242082193,4.98240761765e+14
Stars_2402,0.0592659847357,0.0826054582862,0.144116494457,0.0120198891326,-0.0194219140014,-0.0555711863268,5.00917889401e+14
Stars_2403,0.0590712253068,0.0828827509486,0.144157690837,0.0120465321356,-0.0195177552583,-0.0552235058095,5.03157546089e+14
Stars_2404,0.0589774096804,0.0833205576245,0.144034519479,0.0120655197779,-0.0196110568551,-0.0548701073025,5.04989464523e+14
Stars_2405,0.0590331247997,0.0833799759552,0.143692869489,0.0120761320117,-0.0196989782939,-0.0545218443539,5.06340651234e+14
Stars_2406,0.0590147175337,0.0837785362157,0.144261802003,0.0120784983264,-0.0197843672461,-0.054167652901,5.0725249398e+14
Stars_2407,0.0591534928906,0.0835811620984,0.144197181608,0.0120723082314,-0.0198643562565,-0.0538198264942,5.07714425241e+14
Stars_2408,0.0591477762461,0.0834893764043,0.143888635941,0.0120570350631,-0.0199418884143,-0.0534659810339,5.07806360274e+14
Stars_2409,0.0591177629024,0.0831940442051,0.143789232189,0.0120321900105,-0.0200159612268,-0.0531102876828,5.07598407452e+14
Stars_2410,0.0590439197366,0.083143749935,0.143489912584,0.0119982198904,-0.0200848180896,-0.0527611277361,5.0714053088e+14
Stars_2411,0.0590162357117,0.0834872914499,0.143521579907,0.0119534193779,-0.0201510837364,-0.0524033506031,5.06259175302e+14
Stars_2412,0.0587547803097,0.0836509808302,0.143172784879,0.0118994282157,-0.0202117142076,-0.0520491501208,5.04709434469e+14
Stars_2413,0.0585871993959,0.0836260183762,0.143435980559,0.011836912581,-0.0202664235627,-0.0516939314141,5.03019609179e+14
Stars_2414,0.0586759540874,0.0834838459912,0.143587255425,0.0117684978942,-0.0203138256869,-0.051340881476,5.03339705976e+14
Stars_2415,0.0586620874842,0.0834049573063,0.144060629132,0.0116936043442,-0.0203550481207,-0.0509834812478,5.05792729506e+14
Stars_2416,0.0587679825128,0.084016623659,0.144227338868,0.0116139716134,-0.0203895409473,-0.0506340512831,5.08413694594e+14
Stars_2417,0.0589604736398,0.0840881665973,0.144514133927,0.0115270388927,-0.0204186355524,-0.0502845260912,5.10481420011e+14
Stars_2418,0.0590593330775,0.0838006287943,0.144912428144,0.0114335762668,-0.020442080426,-0.0499395692362,5.11890564643e+14
Stars_2419,0.0591004174865,0.0839271691984,0.145189149783,0.0113308667776,-0.0204604085924,-0.0495902589083,5.12724146401e+14
Stars_2420,0.0587912246404,0.0842392988876,0.144869496503,0.011222133956,-0.020472973786,-0.049247925042,5.1301560345e+14
Stars_2421,0.0585798089453,0.0844498015029,0.144358505431,0.0111069480816,-0.020480010691,-0.0489103926981,5.12838051694e+14
